	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20
EG11737	0.060076978	0.999939517	0.030121275	0.564111597	0.551092892	0.108069786	0.023046697	0.102317338	0.555618828	0.97577281	0.996419568	0.996368646	0.996429165	0.994823993	0.995935482	0.9964594	0.996691934	0.996809504	0.994874959	0.996265204
EG11738	0.995205618	0.868715303	0.70038516	0.928654992	0.96380763	0.84201173	0.874228496	0.992040805	0.29471325	0.656572665	0.925090411	0.497472225	0.986895844	0.335958536	0.903769727	0.995754578	0.514974229	0.773611012	0.940640404	0.941504186
EG11752	0.997803527	0.870457873	0.747871517	0.952045486	0.975793659	0.896707281	0.928076953	0.995910337	0.35050058	0.778893248	0.970102675	0.62902686	0.987046445	0.447251981	0.899092357	0.995802423	0.612569167	0.89077382	0.946091322	0.970225999
EG11773	0.061846642	0.040539728	0.218541466	0.020190337	0.040935042	0.020933352	0.029559121	0.042191485	0.015598647	0.02499925	0.17774346	0.0597521	0.260602622	0.07475171	0.086881774	0.2234214	0.046066616	0.075470047	0.064594406	0.084284861
EG11774	0.031201058	0.097232602	0.310444779	0.079110278	0.07240371	0.104961246	0.247869907	0.056781622	0.120627069	0.154482346	0.166075131	0.091869093	0.284182268	0.058568635	0.092295859	0.250572595	0.09710268	0.119588913	0.063903037	0.053077624
EG11781	0.049211088	0.18437714	0.078059192	0.07212247	0.061113734	0.097679081	0.055638287	0.085562866	0.161210128	0.132850091	0.201479195	0.312786523	0.243576609	0.368214947	0.251083908	0.149384944	0.147307036	0.183520908	0.403268688	0.293589866
EG11784	0.632417504	0.686531665	0.00568875	0.898065644	0.362933915	0.81625815	0.465759391	0.929255614	0.820864768	0.460145783	0.627194257	0.907338961	0.164342465	0.979630181	0.628337585	0.37783465	0.582876261	0.602636117	0.878966159	0.877458244
EG11795	0.320109355	0.595273181	0.52903887	0.840728693	0.50660021	0.702023603	0.936774016	0.316491924	0.893948693	0.61724709	0.221813113	0.48291617	0.173342057	0.916996748	0.108249168	0.742635664	0.97293283	0.840377428	0.390810236	0.817202884
EG11799	0.189634184	0.181694646	0.179113959	0.121965602	0.459977164	0.120753326	0.26865733	0.113549533	0.064607455	0.074604655	0.01170907	0.224203985	0.063199265	0.176446565	0.217295991	0.089825702	0.49348342	0.028241863	0.034937466	0.002216059
EG11800	0.239596013	0.077114409	0.297361639	0.205160643	0.428144847	0.173005585	0.19999955	0.048444657	0.090645939	0.079885944	0.063088741	0.044539833	0.205464291	0.032217	0.124603371	0.225696729	0.178859365	0.124965309	0.057503856	0.031288937
EG11801	0.169695463	0.145225631	0.311510035	0.114574954	0.354449289	0.095546994	0.223421192	0.095679068	0.069632568	0.138619375	0.071081893	0.043537605	0.139898864	0.024215672	0.085382936	0.12532542	0.235031707	0.028720911	0.017435395	0.013270242
EG11802	0.15843251	0.184791563	0.35769525	0.136856336	0.322397129	0.105035683	0.186421603	0.100972651	0.0483098	0.105851494	0.050928545	0.068472962	0.264114344	0.084571529	0.201768003	0.199529702	0.326564875	0.084189876	0.053446983	0.009161104
EG11803	0.24799111	0.272153068	0.414969345	0.284879511	0.398626059	0.246704013	0.249953116	0.120968815	0.117453481	0.166531705	0.001002379	0.085231739	0.026050763	0.087395077	0.113003983	0.043394511	0.54045919	0.019447096	0.021208734	0.00272902
EG11804	0.202395289	0.172436855	0.30761815	0.28769715	0.383362991	0.181923064	0.315198474	0.092555678	0.103860784	0.075951024	0.092569407	0.097660802	0.257647103	0.016695498	0.118484896	0.259586558	0.326995346	0.120123986	0.028369829	0.046361119
EG11805	0.179360198	0.193460993	0.298580214	0.157945468	0.318345624	0.095371115	0.178552583	0.042754596	0.090890879	0.153175063	0.014685931	0.105917728	0.110873585	0.022581257	0.108419595	0.111684616	0.285249023	0.052490947	0.021029605	0.033654762
EG11810	0.222313181	0.307045396	0.257696802	0.187832666	0.244994765	0.047081033	0.519872064	0.134167627	0.177514152	0.158378052	0.042711263	0.755628876	0.111019555	0.211843402	0.081662393	0.113295336	0.157490965	0.099445022	0.072768914	0.099723861
EG11811	0.371861728	0.848340697	0.369435848	0.697075944	0.473491985	0.326852389	0.540172426	0.371620357	0.095193143	0.434021427	0.385384794	0.812417503	0.880917493	0.714823219	0.007953074	0.71044495	0.967901023	0.174892673	0.720456226	0.805234571
EG11814	0.469955182	0.630226618	0.003676233	0.632647931	0.576258253	0.602009424	0.056931072	0.062796376	0.473972964	0.317621155	0.135914537	0.411594392	0.244883901	0.038839609	0.330831591	0.012150018	0.400737921	0.32547493	0.264463867	0.26873478
EG11815	0.615110861	0.710810878	0.028856613	0.686496795	0.5906891	0.547028349	0.03123714	0.033555863	0.617446381	0.270851074	0.07741157	0.506259335	0.385290575	0.030496877	0.33704665	0.014336875	0.388654871	0.415285433	0.287131619	0.23592477
EG11821	0.752882006	0.923631903	0.659659589	0.837870167	0.774559622	0.86414323	0.662729432	0.958916766	0.528277551	0.872463398	0.84631367	0.811798407	0.913548911	0.668489838	0.918155127	0.970242151	0.548680978	0.65041974	0.911113025	0.924585644
EG11823	0.758202676	0.758395862	0.671916452	0.725260656	0.798754741	0.71326561	0.652316979	0.695706556	0.460040919	0.652400625	0.549952656	0.558916664	0.571777675	0.539792291	0.652012466	0.543100242	0.514832381	0.566766461	0.616304628	0.544702053
EG11831	0.99852501	0.935669007	0.879014393	0.970399885	0.977790721	0.945488064	0.946003677	0.997899665	0.742544924	0.786732205	0.955363835	0.242326205	0.988402752	0.27411622	0.921726315	0.996555495	0.522462192	0.912695905	0.952993835	0.956692425
EG11833	0.997242533	0.855851616	0.727520658	0.948476142	0.966230844	0.836650504	0.894715896	0.995088672	0.378970847	0.672637868	0.930720754	0.475197051	0.982265335	0.244921219	0.858035267	0.994228885	0.502570919	0.758711124	0.920593473	0.944346644
EG11866	0.995529263	0.930582271	0.667140925	0.920533258	0.963774749	0.875078503	0.925814589	0.993357581	0.559574285	0.729795534	0.94292115	0.58154869	0.982349475	0.507011725	0.879586264	0.996007368	0.601871658	0.881820627	0.916150049	0.932789742
EG11867	0.996111961	0.894917949	0.796367274	0.935541297	0.968784051	0.867826107	0.895153936	0.992745095	0.58395295	0.746130467	0.87162321	0.248601694	0.95465963	0.259377499	0.784706161	0.990635001	0.299758133	0.769196193	0.829307363	0.841591713
EG11868	0.997826983	0.928182021	0.778844394	0.941198288	0.977355232	0.901452149	0.930917991	0.994866235	0.716074859	0.72256354	0.926163021	0.467555309	0.97915934	0.516936029	0.851579135	0.994368233	0.522451033	0.843414723	0.876970492	0.916946675
EG11872	0.998843285	0.953821515	0.908734077	0.982245814	0.987745121	0.957508864	0.960607103	0.998691578	0.732570757	0.873258035	0.975371666	0.634624387	0.994289274	0.453236473	0.921913086	0.997925596	0.711728719	0.946096291	0.969006404	0.967803231
EG11876	0.736049224	0.749452214	0.489472786	0.849954654	0.896108089	0.618942109	0.706448748	0.981900124	0.186762345	0.586737788	0.762609814	0.07460147	0.097551137	0.933774718	0.554802973	0.809996698	0.561072628	0.943527391	0.770416482	0.849882057
EG11881	0.33360688	0.241825668	0.518868439	0.538574369	0.307253334	0.469944808	0.242833629	0.271921504	0.41375832	0.559557415	0.650093651	0.319403632	0.59648217	0.316258964	0.669139521	0.690439346	0.077081796	0.125378642	0.632926989	0.571728965
EG11886	0.801396885	0.751389016	0.522975844	0.907532091	0.929718135	0.763250557	0.71818911	0.981949416	0.281349013	0.654219641	0.00153468	0.000467	0.000617	0.00241335	0.000318	0.002341193	0.00027	0.002974349	0.000466	0.000116
EG11887	0.995157088	0.883788274	0.475632232	0.919377569	0.967617329	0.802541284	0.818084715	0.991937672	0.321370153	0.436272441	0.964065236	0.501129539	0.986501906	0.396252637	0.878062886	0.996092354	0.546217756	0.854904095	0.9346108	0.954821354
EG11890	0.434853366	0.322452891	0.449024306	0.291806089	0.206062442	0.438576301	0.348957729	0.066850791	0.340894865	0.317173169	0.553131288	0.502523703	0.398723564	0.66007124	0.300381645	0.488552223	0.54807372	0.333523849	0.412722791	0.522736326
EG11897	0.548930125	0.473072928	0.342979655	0.694977184	0.772591327	0.471532058	0.431623066	0.957002343	0.119614427	0.209310527	0.615069941	0.024815996	0.036644404	0.836982172	0.328810489	0.633052617	0.3741705	0.878020862	0.580532764	0.735794464
EG11918	0.586096219	0.888210228	0.337681523	0.722965405	0.437075423	0.812429661	0.289063926	0.921933603	0.264236421	0.778227352	0.710105724	0.785459919	0.880294343	0.713188817	0.91368778	0.940573245	0.368541643	0.393482531	0.886553449	0.904584287
EG11942	0.355625422	0.379102181	0.375949509	0.318821567	0.345460001	0.413483935	0.38299037	0.385856667	0.278927389	0.414451825	0.371349734	0.294659318	0.2941049	0.32686763	0.324880353	0.40053134	0.320302661	0.348931937	0.336380335	0.373057673
EG11943	0.419407062	0.365659901	0.311804717	0.374793242	0.387718363	0.422062217	0.354007354	0.457335987	0.224085531	0.30369164	0.230940726	0.256976438	0.300124926	0.356748589	0.203725287	0.289217034	0.301521849	0.244033683	0.294869489	0.349158347
EG11945	0.04744529	0.03545478	0.051070492	0.052624024	0.020240364	0.030596144	0.035129381	0.059950809	0.061728553	0.042897183	0.118086062	0.075788102	0.174177862	0.131938317	0.173301811	0.084146558	0.057182714	0.113122804	0.136713707	0.087299744
EG11946	0.084153951	0.085470315	0.052604743	0.065176983	0.043541286	0.028811433	0.051336537	0.101435526	0.11144655	0.113706067	0.181029152	0.23058618	0.128832094	0.224215404	0.208702818	0.136594351	0.058837456	0.181811867	0.183919311	0.233271025
EG11947	0.077350162	0.063349257	0.050173011	0.060740626	0.051228779	0.156977181	0.127901305	0.088805019	0.13702854	0.114673104	0.067484285	0.049031698	0.030126169	0.119793044	0.122698493	0.048036506	0.029257367	0.072830685	0.083190649	0.094202534
EG11948	0.054555537	0.054280974	0.099209813	0.075043289	0.03687182	0.058818869	0.054929341	0.053174035	0.084296116	0.055658594	0.494700939	0.299044741	0.440675956	0.411617506	0.424298376	0.526374407	0.162236841	0.36959613	0.390738359	0.543396592
EG11949	0.1079313	0.18002133	0.154234199	0.087120708	0.045890447	0.084772882	0.087710595	0.072237287	0.179619376	0.04890093	0.069331575	0.289524328	0.092299157	0.35734479	0.210723052	0.147570309	0.12993824	0.118294393	0.238996186	0.139892273
EG11950	0.089140141	0.087103579	0.081073649	0.065856525	0.0220171	0.107444479	0.044082708	0.118869218	0.138515082	0.069003079	0.078955507	0.148565261	0.055742108	0.198552009	0.124436032	0.044952921	0.119879906	0.11926174	0.14486216	0.213484918
EG11961	0.290241216	0.327108927	0.162566503	0.347069496	0.309674314	0.323199113	0.247599846	0.411548775	0.24163359	0.218314352	0.288117889	0.334734507	0.278954903	0.318156218	0.301361967	0.313258523	0.271567234	0.340825972	0.375129144	0.335569583
EG11962	0.914077186	0.918599872	0.4902256	0.967391211	0.883840379	0.944674197	0.847089362	0.987970216	0.926896931	0.900982565	0.811479066	0.943775695	0.492146988	0.96273831	0.765448676	0.650357155	0.777844136	0.799890907	0.916247218	0.917379149
EG11963	0.242535903	0.304958529	0.097546717	0.277795746	0.362833	0.309144476	0.339384523	0.264635467	0.377878442	0.342078183	0.369351319	0.283156682	0.422799733	0.311390592	0.312444151	0.367752501	0.299052866	0.284160737	0.418509954	0.348852683
EG11965	0.199664501	0.242527921	0.088103553	0.273581999	0.244732869	0.147618097	0.083511129	0.182371725	0.10668639	0.08198644	0.218423913	0.182568804	0.183443016	0.099661845	0.119163166	0.108881083	0.064056356	0.117070456	0.185425266	0.276739796
EG11966	0.106690819	0.986784759	0.099719757	0.925947223	0.466072421	0.511660955	0.732197151	0.395196713	0.223343235	0.65987953	0.988582046	0.382649232	0.910542989	0.732463069	0.596755042	0.150517658	0.812350511	0.910738247	0.550729382	0.772110752
EG11971	0.439272323	0.455995666	0.418510288	0.303947382	0.381706665	0.369574819	0.352174111	0.51618288	0.487950548	0.391675158	0.275136519	0.418408923	0.299641484	0.276084587	0.325289949	0.328937489	0.306818105	0.305567617	0.42667793	0.457134833
EG11972	0.883981116	0.808132093	0.715922273	0.843561948	0.883932303	0.817131202	0.801567054	0.883515517	0.373110365	0.763163389	0.596342098	0.478335801	0.598151953	0.415927409	0.580210583	0.608128989	0.586473768	0.596683491	0.718151233	0.667962753
EG11973	0.915950626	0.85343973	0.767795017	0.87642701	0.906201627	0.834204799	0.825926671	0.892285475	0.508774598	0.797192649	0.228449074	0.335974322	0.190301847	0.324247068	0.226471862	0.155237003	0.405150633	0.356510415	0.258049028	0.170368871
EG11974	0.82023473	0.633924577	0.682225771	0.73088026	0.848285771	0.795537586	0.757689913	0.904489275	0.65296803	0.644129638	0.672390554	0.794475961	0.72764877	0.618481535	0.873570753	0.956463286	0.583012742	0.917098866	0.696851989	0.739550916
EG11975	0.602571504	0.782690983	0.509558748	0.550022829	0.814303956	0.639152104	0.643965744	0.836299051	0.437824109	0.427148604	0.445135651	0.693768279	0.526545092	0.737266331	0.734773657	0.479465712	0.767044879	0.638338812	0.624036406	0.609260521
EG11976	0.645322897	0.796457532	0.583043289	0.608472893	0.79823818	0.698610928	0.641631065	0.80213169	0.487407355	0.500241259	0.477907902	0.717764102	0.489689987	0.747680894	0.653622261	0.386895907	0.685940434	0.630674133	0.602848573	0.636038882
EG11977	0.674016658	0.794413108	0.589555936	0.535526127	0.763149978	0.53645948	0.691915891	0.851254136	0.410049133	0.574397534	0.504354285	0.74166076	0.494000123	0.681089189	0.654396688	0.410762821	0.768673632	0.640796726	0.676506875	0.599773271
EG12019	0.997632703	0.824572513	0.677357545	0.938466468	0.978192361	0.851583708	0.905638183	0.99550473	0.336779258	0.715950617	0.007760833	0.002576498	0.002592994	0.01292622	0.007580609	0.008056733	0.003473535	0.003207938	0.00178097	0.004476675
EG12031	0.510352645	0.376534414	0.632795763	0.369317451	0.511743341	0.323992359	0.492628094	0.404399081	0.240053269	0.335443772	0.386115356	0.269353568	0.633035738	0.185876597	0.463285258	0.627959137	0.326815264	0.542683548	0.261620192	0.401752228
EG12052	0.368207813	0.439289553	0.193551836	0.356134158	0.524024545	0.514399341	0.374570338	0.572141509	0.523432435	0.412110951	0.346465478	0.384366735	0.170729276	0.46563207	0.359994336	0.333633855	0.568239047	0.211032114	0.435908099	0.367212132
EG12053	0.356240147	0.503163569	0.204940306	0.443270269	0.405620076	0.472688895	0.352098886	0.656876839	0.56400612	0.336972812	0.290409305	0.189524963	0.207891987	0.26361264	0.232064229	0.238333432	0.482009896	0.265952704	0.217995326	0.296921504
EG12054	0.483730493	0.44575827	0.205802664	0.345735167	0.530197674	0.518608434	0.446747077	0.633382683	0.567607473	0.353885269	0.235251116	0.147919886	0.110457462	0.28359999	0.253939547	0.086158855	0.275275704	0.110066898	0.283518417	0.1534584
EG12055	0.450827834	0.592654286	0.185539166	0.453625708	0.621135129	0.538792454	0.504889395	0.65825007	0.566603538	0.322812664	0.32206567	0.211923749	0.192811628	0.371241324	0.255247434	0.302526311	0.43858023	0.24624281	0.262557446	0.356028071
EG12057	0.334658977	0.482677086	0.116911196	0.453234395	0.403512839	0.498235906	0.453372529	0.556334657	0.459026191	0.309488851	0.278970927	0.276751323	0.221075383	0.26219145	0.37955261	0.172049793	0.45649206	0.175915271	0.229887118	0.270035407
EG12058	0.412646101	0.478365179	0.111323756	0.44901191	0.518593468	0.491992284	0.335975199	0.538867605	0.531340667	0.30985667	0.304274303	0.343599251	0.213580645	0.424989968	0.404329543	0.223100294	0.408495587	0.256491315	0.379077968	0.347032337
EG12059	0.345400159	0.391602842	0.159605226	0.387760631	0.420687455	0.408011912	0.401716184	0.470943498	0.416113259	0.337492434	0.363035702	0.273539301	0.23355036	0.433079359	0.220866826	0.246165932	0.579952086	0.158348071	0.276461689	0.241458085
EG12060	0.293395087	0.373824313	0.192776254	0.461826693	0.535772315	0.536723894	0.433815455	0.560562716	0.464216753	0.258324082	0.832954457	0.473179557	0.614359981	0.903372892	0.692248477	0.62290115	0.543421866	0.523657919	0.808715891	0.844204013
EG12061	0.252336599	0.299744521	0.054752701	0.291000701	0.422049959	0.255578593	0.295191091	0.388195621	0.204534597	0.15299066	0.804001282	0.505966409	0.540799804	0.884403362	0.620243287	0.594540287	0.673020755	0.53703349	0.773084257	0.886656193
EG12062	0.345216376	0.439185806	0.136440957	0.450301321	0.479734707	0.436798897	0.352060258	0.478959438	0.463118665	0.246782054	0.271297193	0.246903232	0.16209467	0.4172596	0.294957616	0.356033741	0.422021323	0.202717503	0.213286549	0.231687833
EG12064	0.29664328	0.499629895	0.16904713	0.472278247	0.546007826	0.601604235	0.458908998	0.661103795	0.586164946	0.434126763	0.279631119	0.292291455	0.250757068	0.319548143	0.214866389	0.233357253	0.352619345	0.143356516	0.26876992	0.256398796
EG12067	0.360177735	0.448705312	0.140827939	0.438206252	0.524200733	0.524435082	0.38348781	0.522091683	0.44000597	0.356938568	0.815150138	0.745025428	0.361272411	0.855871846	0.468435532	0.457496256	0.317650785	0.709572012	0.924068336	0.931145711
EG12068	0.34113755	0.36991051	0.183188945	0.326381044	0.534883642	0.480479425	0.452519841	0.435172632	0.404722638	0.294042248	0.257569291	0.278752826	0.209052421	0.414752943	0.180966389	0.193751569	0.428813547	0.187530268	0.316602501	0.339118549
EG12075	0.69257999	0.723155079	0.004751439	0.913546944	0.549412284	0.898117656	0.516931356	0.946344831	0.836955111	0.716882876	0.520956833	0.859045312	0.167883199	0.980619671	0.565026265	0.183198707	0.474053619	0.520217531	0.788031422	0.796860646
EG12076	0.678707393	0.671468356	0.002044863	0.927892072	0.561235611	0.806538284	0.464591481	0.936728398	0.8194623	0.529319392	0.537187949	0.884103718	0.099126727	0.982216383	0.5897119	0.19009916	0.476271335	0.530368598	0.85905022	0.842794942
EG12077	0.433459082	0.495765339	1.32E-05	0.877554711	0.278902355	0.737559116	0.307448851	0.912757882	0.691741164	0.340683551	0.608137974	0.897438063	0.142985893	0.980747082	0.609304938	0.24818563	0.453433786	0.588026024	0.846008367	0.794853403
